date,open,high,low,close,volume
2024-01-01 23:06:45,41653.29,41637.9,41628.44,41631.89,87.46
2024-01-01 23:07:00,41632.34,41620.92,41613.78,41619.32,50.3
2024-01-01 23:07:15,41619.94,41578.09,41569.87,41575.6,139.69
2024-01-01 23:07:30,41572.04,41626.02,41610.48,41616.26,73.49
2024-01-01 23:07:45,41616.01,41640.7,41635.0,41640.11,67.95
2024-01-01 23:08:00,41640.44,41730.34,41727.76,41727.86,190.16
2024-01-01 23:08:15,41725.09,41676.33,41668.39,41669.51,159.67
2024-01-01 23:08:30,41667.01,41632.65,41615.6,41617.95,93.69
2024-01-01 23:08:45,41612.85,41773.06,41761.32,41772.31,89.17
2024-01-01 23:09:00,41771.72,41823.22,41803.9,41811.9,165.44
2024-01-01 23:09:15,41811.69,41834.82,41825.38,41829.81,124.61
2024-01-01 23:09:30,41827.63,41768.19,41747.47,41763.5,150.11
2024-01-01 23:09:45,41765.0,41647.42,41635.05,41643.07,58.47
2024-01-01 23:10:00,41643.91,41605.5,41588.95,41591.72,98.07
2024-01-01 23:10:15,41591.51,41564.87,41562.96,41563.25,102.39
2024-01-01 23:10:30,41562.58,41703.3,41680.94,41683.53,83.16
2024-01-01 23:10:45,41684.34,41596.08,41575.83,41589.71,78.8
2024-01-01 23:11:00,41589.32,41652.95,41647.86,41651.95,141.3
2024-01-01 23:11:15,41653.27,41723.05,41716.09,41716.93,112.73
2024-01-01 23:11:30,41715.18,41714.47,41694.91,41707.85,106.52
2024-01-01 23:11:45,41707.16,41685.6,41679.9,41685.21,81.35
2024-01-01 23:12:00,41683.03,41626.57,41604.12,41614.21,160.39
2024-01-01 23:12:15,41612.73,41575.21,41555.65,41565.38,144.05
2024-01-01 23:12:30,41562.1,41523.73,41517.69,41519.81,101.02
2024-01-01 23:12:45,41514.95,41536.83,41520.78,41531.01,76.88
2024-01-01 23:13:00,41527.92,41553.07,41543.5,41552.47,70.29
2024-01-01 23:13:15,41548.02,41577.98,41559.52,41572.65,184.42
2024-01-01 23:13:30,41569.82,41519.78,41509.31,41516.21,99.78
2024-01-01 23:13:45,41513.6,41580.74,41569.63,41574.68,101.14
2024-01-01 23:14:00,41573.92,41602.15,41597.18,41600.13,116.09
2024-01-01 23:14:15,41600.98,41553.86,41547.29,41552.91,94.75
2024-01-01 23:14:30,41555.72,41420.11,41402.14,41407.89,154.54
2024-01-01 23:14:45,41406.25,41506.19,41500.54,41502.03,115.37
2024-01-01 23:15:00,41502.98,41513.92,41511.53,41513.07,129.5
2024-01-01 23:15:15,41510.27,41445.48,41431.73,41437.89,118.65
2024-01-01 23:15:30,41436.15,41414.48,41390.59,41402.16,67.44
2024-01-01 23:15:45,41404.42,41572.78,41549.94,41567.74,146.5
2024-01-01 23:16:00,41569.5,41505.6,41496.61,41504.08,105.78
2024-01-01 23:16:15,41503.89,41601.67,41584.14,41590.45,87.46
2024-01-01 23:16:30,41590.66,41724.95,41709.22,41710.53,152.01
2024-01-01 23:16:45,41713.68,41732.92,41728.4,41730.61,116.23
2024-01-01 23:17:00,41729.5,41710.92,41705.31,41706.8,80.31
2024-01-01 23:17:15,41705.2,41618.39,41607.65,41611.82,117.4
2024-01-01 23:17:30,41610.31,41585.8,41559.61,41577.08,53.2
2024-01-01 23:17:45,41574.34,41526.34,41497.85,41498.25,137.33
2024-01-01 23:18:00,41498.85,41503.65,41488.82,41493.69,76.01
2024-01-01 23:18:15,41494.79,41425.17,41419.56,41421.0,163.92
2024-01-01 23:18:30,41421.04,41408.58,41406.42,41406.8,94.22
2024-01-01 23:18:45,41407.6,41422.83,41411.22,41418.95,78.75
2024-01-01 23:19:00,41420.28,41459.12,41457.4,41457.69,112.21
2024-01-01 23:19:15,41459.85,41545.78,41530.12,41539.33,96.58
2024-01-01 23:19:30,41539.71,41456.36,41423.04,41444.77,144.03
2024-01-01 23:19:45,41445.96,41486.22,41483.74,41485.5,134.27
2024-01-01 23:20:00,41484.52,41637.53,41622.28,41632.51,194.52
2024-01-01 23:20:15,41633.33,41643.5,41626.91,41634.89,196.25
2024-01-01 23:20:30,41631.45,41514.3,41506.12,41511.82,147.78
2024-01-01 23:20:45,41509.84,41500.24,41491.79,41497.9,87.34
2024-01-01 23:21:00,41498.46,41428.0,41425.9,41426.49,114.2
2024-01-01 23:21:15,41424.94,41471.09,41464.99,41466.98,240.28
2024-01-01 23:21:30,41464.82,41398.3,41380.95,41395.49,105.52
2024-01-01 23:21:45,41395.91,41309.32,41302.36,41305.63,78.86
2024-01-01 23:22:00,41306.24,41309.72,41303.58,41305.79,141.38
2024-01-01 23:22:15,41306.49,41439.54,41418.22,41431.68,151.48
2024-01-01 23:22:30,41432.89,41374.16,41371.0,41372.59,92.49
2024-01-01 23:22:45,41375.14,41426.79,41415.67,41426.28,155.1
2024-01-01 23:23:00,41428.29,41484.42,41464.75,41474.36,116.19
2024-01-01 23:23:15,41471.63,41532.86,41525.42,41530.18,213.71
2024-01-01 23:23:30,41532.38,41592.73,41562.53,41574.69,138.4
2024-01-01 23:23:45,41572.77,41561.82,41546.79,41547.66,105.06
2024-01-01 23:24:00,41545.44,41555.54,41542.69,41548.46,101.32
2024-01-01 23:24:15,41547.18,41457.09,41449.66,41451.1,132.87
2024-01-01 23:24:30,41452.57,41389.02,41381.01,41385.3,77.49
2024-01-01 23:24:45,41383.49,41369.17,41358.87,41361.67,151.63
2024-01-01 23:25:00,41359.88,41448.67,41438.95,41439.94,170.1
2024-01-01 23:25:15,41440.11,41409.99,41385.37,41401.24,99.05
2024-01-01 23:25:30,41402.3,41444.7,41413.61,41427.41,71.47
2024-01-01 23:25:45,41425.8,41529.83,41511.77,41525.51,108.26
2024-01-01 23:26:00,41526.61,41542.28,41507.99,41528.68,62.84
2024-01-01 23:26:15,41530.46,41593.89,41559.78,41574.52,107.4
2024-01-01 23:26:30,41576.67,41659.33,41642.77,41649.06,168.01
2024-01-01 23:26:45,41651.19,41728.46,41724.93,41725.04,162.84
2024-01-01 23:27:00,41723.69,41749.21,41740.03,41745.33,52.28
2024-01-01 23:27:15,41744.73,41676.18,41668.35,41668.4,95.54
2024-01-01 23:27:30,41670.27,41698.99,41689.82,41695.34,91.98
2024-01-01 23:27:45,41693.53,41818.18,41803.53,41808.59,111.41
2024-01-01 23:28:00,41808.81,41915.08,41906.84,41907.24,97.99
2024-01-01 23:28:15,41908.35,41778.95,41772.33,41777.54,104.53
2024-01-01 23:28:30,41778.62,41826.16,41816.16,41824.58,89.63
2024-01-01 23:28:45,41826.29,41793.02,41779.55,41783.89,125.04
2024-01-01 23:29:00,41786.89,41940.21,41915.63,41921.45,169.21
2024-01-01 23:29:15,41918.44,42003.91,41985.84,41993.38,84.76
2024-01-01 23:29:30,41993.45,41921.89,41906.73,41912.91,127.59
2024-01-01 23:29:45,41916.34,41901.8,41877.97,41885.38,111.46
2024-01-01 23:30:00,41889.16,42012.49,41988.49,41995.8,105.22
2024-01-01 23:30:15,41992.76,41862.68,41854.32,41860.0,90.75
2024-01-01 23:30:30,41860.24,41801.63,41788.72,41799.25,55.86
2024-01-01 23:30:45,41797.78,41838.62,41833.67,41835.85,95.18
2024-01-01 23:31:00,41836.45,41852.86,41849.44,41852.7,61.39
2024-01-01 23:31:15,41852.25,41762.98,41744.51,41753.08,192.37
2024-01-01 23:31:30,41753.51,41814.48,41795.29,41809.64,90.45
2024-01-01 23:31:45,41809.05,41716.35,41706.49,41712.56,65.24
2024-01-01 23:32:00,41710.89,41631.28,41627.64,41630.27,93.55
2024-01-01 23:32:15,41630.45,41666.26,41652.92,41656.3,97.41
2024-01-01 23:32:30,41655.08,41550.22,41536.85,41544.78,105.61
2024-01-01 23:32:45,41544.89,41498.83,41485.66,41489.66,133.7
2024-01-01 23:33:00,41486.89,41503.69,41500.31,41502.87,109.66
2024-01-01 23:33:15,41506.63,41581.43,41561.15,41574.2,171.77
2024-01-01 23:33:30,41569.02,41609.16,41596.03,41601.5,143.24
2024-01-01 23:33:45,41602.75,41643.71,41628.24,41643.42,94.54
2024-01-01 23:34:00,41645.49,41624.83,41617.53,41621.91,111.4
2024-01-01 23:34:15,41619.75,41766.7,41745.3,41747.51,133.14
2024-01-01 23:34:30,41747.19,41833.28,41827.86,41830.6,63.03
2024-01-01 23:34:45,41830.97,41846.91,41831.86,41833.96,107.37
2024-01-01 23:35:00,41832.94,41762.62,41739.4,41746.89,111.21
2024-01-01 23:35:15,41745.56,41875.72,41858.93,41869.94,105.56
2024-01-01 23:35:30,41869.53,42023.74,42017.84,42022.86,105.03
2024-01-01 23:35:45,42022.59,42222.6,42209.16,42210.23,96.49
2024-01-01 23:36:00,42210.85,42179.92,42172.0,42172.87,78.47
2024-01-01 23:36:15,42170.12,42274.84,42265.26,42268.36,62.56
2024-01-01 23:36:30,42267.89,42261.28,42244.95,42250.49,108.81
2024-01-01 23:36:45,42252.54,42207.72,42195.16,42205.31,89.63
2024-01-01 23:37:00,42202.54,42153.73,42137.18,42148.93,135.41
2024-01-01 23:37:15,42149.82,42100.32,42091.81,42099.49,109.32
2024-01-01 23:37:30,42100.3,41937.35,41916.26,41932.22,86.41
2024-01-01 23:37:45,41929.85,41891.11,41886.83,41888.35,97.85
2024-01-01 23:38:00,41885.43,41977.55,41966.51,41974.29,73.21
2024-01-01 23:38:15,41975.15,41907.77,41892.2,41896.68,82.94
2024-01-01 23:38:30,41895.32,42002.68,41989.85,42000.87,92.28
2024-01-01 23:38:45,41998.57,41906.11,41893.74,41903.61,86.81
2024-01-01 23:39:00,41901.69,41633.24,41618.98,41630.97,171.07
2024-01-01 23:39:15,41629.25,41816.81,41798.8,41806.58,148.3
2024-01-01 23:39:30,41805.11,41852.21,41841.64,41844.19,121.72
2024-01-01 23:39:45,41847.95,41862.46,41859.16,41859.8,107.94
2024-01-01 23:40:00,41858.28,41938.74,41925.67,41928.86,101.87
2024-01-01 23:40:15,41922.6,42002.02,41988.99,41995.9,90.61
2024-01-01 23:40:30,41993.97,42035.36,42030.42,42030.78,94.66
2024-01-01 23:40:45,42030.34,41974.8,41959.41,41973.81,141.32
2024-01-01 23:41:00,41973.92,41950.2,41938.6,41939.52,60.0
2024-01-01 23:41:15,41942.1,41875.44,41871.36,41872.28,96.46
2024-01-01 23:41:30,41872.87,41816.99,41807.94,41814.01,138.41
2024-01-01 23:41:45,41815.1,41876.02,41860.96,41861.99,101.0
2024-01-01 23:42:00,41859.11,41824.63,41816.53,41822.73,116.8
2024-01-01 23:42:15,41821.39,41781.67,41768.17,41771.84,87.29
2024-01-01 23:42:30,41776.16,41684.55,41670.36,41682.15,178.16
2024-01-01 23:42:45,41678.94,41765.34,41755.27,41762.45,125.77
2024-01-01 23:43:00,41763.17,41878.44,41852.12,41853.85,109.43
2024-01-01 23:43:15,41854.53,41737.27,41727.44,41732.63,104.72
2024-01-01 23:43:30,41733.71,41609.63,41605.56,41605.66,87.74
2024-01-01 23:43:45,41605.04,41751.98,41734.76,41742.88,98.42
2024-01-01 23:44:00,41742.07,41645.96,41625.74,41635.44,118.1
2024-01-01 23:44:15,41634.37,41589.95,41573.78,41588.28,87.86
2024-01-01 23:44:30,41591.46,41571.13,41562.74,41570.36,175.57
2024-01-01 23:44:45,41570.02,41552.79,41538.47,41546.2,125.87
2024-01-01 23:45:00,41549.18,41629.17,41616.1,41618.78,107.6
2024-01-01 23:45:15,41619.24,41701.8,41693.66,41700.98,153.68
2024-01-01 23:45:30,41702.49,41750.82,41729.09,41731.96,107.3
2024-01-01 23:45:45,41731.79,41778.86,41751.08,41762.43,62.76
2024-01-01 23:46:00,41760.26,41781.46,41748.19,41759.03,130.14
2024-01-01 23:46:15,41761.08,41871.44,41862.8,41865.83,60.18
2024-01-01 23:46:30,41869.59,41766.57,41759.35,41763.72,84.45
2024-01-01 23:46:45,41765.94,41699.53,41688.08,41693.81,95.44
2024-01-01 23:47:00,41695.57,41743.99,41733.61,41733.86,122.35
2024-01-01 23:47:15,41732.51,41798.86,41773.03,41786.38,79.22
2024-01-01 23:47:30,41787.62,41851.95,41840.54,41844.4,98.3
2024-01-01 23:47:45,41845.33,41651.61,41634.11,41641.75,120.25
2024-01-01 23:48:00,41643.43,41744.31,41733.1,41738.37,140.16
2024-01-01 23:48:15,41737.9,41726.7,41718.35,41725.86,81.99
2024-01-01 23:48:30,41721.38,41832.51,41808.52,41810.49,89.02
2024-01-01 23:48:45,41808.01,41867.6,41849.79,41862.72,114.27
2024-01-01 23:49:00,41861.33,41806.99,41800.5,41804.35,66.51
2024-01-01 23:49:15,41804.74,41841.38,41840.34,41840.48,95.3
2024-01-01 23:49:30,41841.97,41857.19,41847.48,41854.22,79.71
2024-01-01 23:49:45,41855.4,42021.42,42010.07,42020.17,137.48
2024-01-01 23:50:00,42020.55,42105.46,42087.33,42093.54,235.63
2024-01-01 23:50:15,42089.73,42023.33,42015.74,42020.41,138.1
2024-01-01 23:50:30,42022.05,42030.13,42007.41,42009.82,141.51
2024-01-01 23:50:45,42006.5,41983.54,41963.3,41968.41,111.97
2024-01-01 23:51:00,41968.09,42020.49,42008.1,42013.96,94.45
2024-01-01 23:51:15,42014.23,42091.31,42087.01,42088.26,128.03
2024-01-01 23:51:30,42085.76,42061.77,42054.97,42058.61,115.63
2024-01-01 23:51:45,42060.52,42062.98,42047.02,42060.54,110.77
2024-01-01 23:52:00,42060.55,42068.29,42050.57,42061.94,104.65
2024-01-01 23:52:15,42062.04,41948.65,41930.11,41934.08,51.7
2024-01-01 23:52:30,41931.52,42025.08,42011.25,42017.88,123.89
2024-01-01 23:52:45,42019.21,42032.7,42013.78,42017.68,79.38
2024-01-01 23:53:00,42017.68,41847.75,41841.95,41843.48,100.73
2024-01-01 23:53:15,41843.82,41859.92,41839.01,41846.71,93.68
2024-01-01 23:53:30,41848.05,41904.77,41881.13,41889.48,194.3
2024-01-01 23:53:45,41891.53,41837.35,41824.14,41833.84,90.75
2024-01-01 23:54:00,41837.25,41779.29,41766.62,41774.16,95.24
2024-01-01 23:54:15,41770.85,41838.76,41820.63,41831.06,109.29
2024-01-01 23:54:30,41830.17,41680.77,41670.05,41675.1,77.62
2024-01-01 23:54:45,41676.86,41612.34,41607.32,41611.14,110.07
2024-01-01 23:55:00,41613.58,41697.45,41674.96,41679.6,97.17
2024-01-01 23:55:15,41677.64,41720.57,41713.25,41719.56,150.03
2024-01-01 23:55:30,41721.51,41817.02,41804.61,41811.22,131.75
2024-01-01 23:55:45,41811.24,41746.32,41729.65,41740.64,102.78
2024-01-01 23:56:00,41742.59,41628.96,41624.1,41624.93,199.66
2024-01-01 23:56:15,41622.72,41622.44,41613.75,41614.57,94.8
2024-01-01 23:56:30,41616.45,41613.05,41608.57,41611.81,111.98
2024-01-01 23:56:45,41611.57,41635.28,41622.74,41630.29,87.16
2024-01-01 23:57:00,41629.32,41655.28,41634.59,41646.79,103.91
2024-01-01 23:57:15,41650.68,41574.49,41549.79,41566.78,87.38
2024-01-01 23:57:30,41565.47,41676.5,41670.37,41673.29,103.1
2024-01-01 23:57:45,41676.59,41678.97,41675.71,41676.98,80.25
2024-01-01 23:58:00,41673.75,41728.47,41708.63,41713.17,81.62
2024-01-01 23:58:15,41715.93,41730.42,41722.31,41722.49,128.67
2024-01-01 23:58:30,41720.32,41681.99,41663.38,41673.51,80.81
2024-01-01 23:58:45,41675.21,41651.0,41633.71,41642.27,104.58
2024-01-01 23:59:00,41642.24,41719.49,41709.09,41718.86,89.22
2024-01-01 23:59:15,41719.53,41709.31,41688.68,41707.82,72.71
2024-01-01 23:59:30,41710.81,41745.25,41723.66,41734.87,89.18
2024-01-01 23:59:45,41738.13,41807.82,41796.34,41806.89,112.34
2024-01-02 00:00:00,41805.47,41893.07,41867.74,41881.59,96.92
2024-01-02 00:00:15,41882.4,41897.81,41878.93,41889.04,81.79
2024-01-02 00:00:30,41890.1,41915.52,41894.44,41902.74,173.56
2024-01-02 00:00:45,41903.18,41989.17,41985.71,41986.04,114.58
2024-01-02 00:01:00,41982.26,41975.35,41970.55,41973.24,110.2
2024-01-02 00:01:15,41978.46,41884.21,41876.58,41879.4,96.89
2024-01-02 00:01:30,41879.89,41826.6,41817.66,41821.37,66.72
2024-01-02 00:01:45,41823.96,41677.56,41667.12,41670.92,133.37
2024-01-02 00:02:00,41669.78,41610.14,41597.58,41608.19,71.94
2024-01-02 00:02:15,41611.97,41668.29,41654.91,41656.93,100.99
2024-01-02 00:02:30,41656.07,41617.36,41608.44,41611.04,64.11
2024-01-02 00:02:45,41611.98,41634.37,41626.29,41632.98,92.59
2024-01-02 00:03:00,41631.61,41595.41,41585.74,41591.01,106.3
2024-01-02 00:03:15,41588.99,41571.79,41566.28,41570.49,101.42
2024-01-02 00:03:30,41571.13,41612.98,41608.46,41612.69,80.33
2024-01-02 00:03:45,41613.83,41688.42,41674.94,41678.48,105.47
2024-01-02 00:04:00,41676.74,41651.14,41642.38,41648.4,65.36
2024-01-02 00:04:15,41645.85,41491.13,41484.56,41490.36,176.47
2024-01-02 00:04:30,41488.61,41585.92,41565.74,41572.84,152.25
2024-01-02 00:04:45,41571.54,41733.45,41704.97,41727.09,60.68
2024-01-02 00:05:00,41727.43,41739.5,41722.0,41723.72,80.99
2024-01-02 00:05:15,41724.94,41795.07,41784.56,41792.03,106.76
2024-01-02 00:05:30,41794.92,41660.13,41646.15,41653.09,97.66
2024-01-02 00:05:45,41653.75,41670.04,41650.66,41660.28,110.33
2024-01-02 00:06:00,41659.84,41667.29,41638.02,41652.96,112.92
2024-01-02 00:06:15,41651.96,41831.37,41814.11,41814.52,127.54
2024-01-02 00:06:30,41817.6,41757.87,41741.81,41751.76,60.77
2024-01-02 00:06:45,41752.31,41751.77,41738.15,41745.36,114.9
2024-01-02 00:07:00,41744.88,41746.94,41739.71,41741.72,115.74
2024-01-02 00:07:15,41742.29,41888.96,41881.98,41884.7,111.25
2024-01-02 00:07:30,41884.82,42054.35,42031.58,42040.99,153.54
2024-01-02 00:07:45,42039.52,42057.51,42032.86,42040.46,102.73
2024-01-02 00:08:00,42041.94,42038.14,42031.02,42035.51,98.33
2024-01-02 00:08:15,42033.7,42002.31,41987.52,41993.13,98.86
2024-01-02 00:08:30,41993.35,42018.33,42009.53,42017.06,84.48
2024-01-02 00:08:45,42017.83,42029.64,42013.17,42013.67,69.15
2024-01-02 00:09:00,42015.59,42044.29,42032.89,42039.66,64.8
2024-01-02 00:09:15,42040.03,42093.99,42085.03,42093.72,102.01
2024-01-02 00:09:30,42091.26,42193.63,42175.42,42182.35,81.03
2024-01-02 00:09:45,42181.71,42162.44,42150.46,42153.96,138.74
2024-01-02 00:10:00,42150.3,42056.96,42050.02,42053.09,132.43
2024-01-02 00:10:15,42051.05,42036.56,42025.19,42026.06,64.64
2024-01-02 00:10:30,42023.2,41895.19,41885.99,41886.85,130.34
2024-01-02 00:10:45,41885.16,41887.66,41874.16,41887.48,112.14
2024-01-02 00:11:00,41887.15,41630.94,41617.23,41621.07,119.08
2024-01-02 00:11:15,41619.61,41699.51,41692.68,41696.91,153.71
2024-01-02 00:11:30,41697.37,41829.77,41814.91,41821.0,121.48
2024-01-02 00:11:45,41821.02,41736.6,41717.73,41723.54,77.97
2024-01-02 00:12:00,41725.1,41713.37,41703.28,41704.63,116.88
2024-01-02 00:12:15,41703.23,41643.72,41629.96,41636.18,65.58
2024-01-02 00:12:30,41636.41,41585.79,41577.95,41579.61,134.03
2024-01-02 00:12:45,41577.3,41469.38,41451.98,41459.87,99.05
2024-01-02 00:13:00,41459.37,41471.69,41452.02,41468.92,106.24
2024-01-02 00:13:15,41464.66,41465.62,41449.23,41453.79,200.71
2024-01-02 00:13:30,41453.49,41504.08,41484.09,41488.38,177.14
2024-01-02 00:13:45,41487.75,41441.36,41427.86,41439.5,107.77
2024-01-02 00:14:00,41437.81,41408.77,41397.28,41403.43,82.27
2024-01-02 00:14:15,41402.71,41290.7,41275.61,41283.01,142.63
2024-01-02 00:14:30,41283.09,41277.73,41260.25,41267.09,118.62
2024-01-02 00:14:45,41267.37,41323.32,41305.55,41311.23,103.8
2024-01-02 00:15:00,41312.0,41375.66,41364.67,41374.47,93.79
2024-01-02 00:15:15,41374.23,41383.53,41374.55,41382.45,75.98
2024-01-02 00:15:30,41382.77,41449.83,41443.28,41445.59,93.71
2024-01-02 00:15:45,41443.81,41460.73,41452.44,41455.21,76.49
2024-01-02 00:16:00,41458.02,41603.01,41576.7,41595.96,93.16
2024-01-02 00:16:15,41595.16,41891.31,41883.14,41886.09,146.77
2024-01-02 00:16:30,41884.42,41814.4,41807.88,41814.09,131.51
2024-01-02 00:16:45,41814.04,41793.06,41771.99,41776.69,119.49
2024-01-02 00:17:00,41776.89,41799.79,41783.0,41794.96,78.06
2024-01-02 00:17:15,41796.71,41868.78,41851.06,41853.85,94.38
2024-01-02 00:17:30,41854.97,41826.72,41822.25,41823.19,112.67
2024-01-02 00:17:45,41820.69,41725.36,41704.36,41717.05,124.06
2024-01-02 00:18:00,41716.14,41510.07,41488.88,41509.86,86.34
2024-01-02 00:18:15,41512.07,41421.02,41411.47,41415.63,145.16
2024-01-02 00:18:30,41417.42,41423.07,41410.78,41417.22,199.74
2024-01-02 00:18:45,41416.93,41517.98,41513.2,41514.83,102.1
2024-01-02 00:19:00,41514.71,41448.77,41447.46,41447.63,82.81
2024-01-02 00:19:15,41449.64,41480.32,41467.34,41470.45,122.64
2024-01-02 00:19:30,41472.13,41460.22,41430.7,41438.2,111.87
2024-01-02 00:19:45,41440.28,41482.48,41455.81,41464.48,61.81
2024-01-02 00:20:00,41461.7,41402.67,41385.93,41391.54,119.39
2024-01-02 00:20:15,41391.92,41425.38,41405.72,41411.39,85.54
2024-01-02 00:20:30,41411.64,41373.68,41361.58,41367.84,146.77
2024-01-02 00:20:45,41370.1,41200.83,41190.19,41198.02,124.89
2024-01-02 00:21:00,41199.59,41215.49,41194.67,41198.94,111.61
2024-01-02 00:21:15,41200.34,41397.51,41387.86,41392.9,88.23
2024-01-02 00:21:30,41393.1,41254.51,41241.96,41247.42,93.53
2024-01-02 00:21:45,41247.82,41226.42,41210.64,41223.94,116.78
2024-01-02 00:22:00,41223.84,41285.14,41276.36,41281.39,57.17
2024-01-02 00:22:15,41278.93,41301.9,41293.46,41294.11,101.22
2024-01-02 00:22:30,41298.28,41187.12,41173.78,41184.68,111.86
2024-01-02 00:22:45,41184.67,41311.07,41297.96,41307.95,130.43
2024-01-02 00:23:00,41310.59,41399.63,41383.82,41388.09,78.22
2024-01-02 00:23:15,41387.44,41497.04,41472.54,41483.27,88.28
2024-01-02 00:23:30,41481.13,41487.54,41482.2,41486.74,63.72
2024-01-02 00:23:45,41486.22,41569.09,41540.24,41554.09,237.26
2024-01-02 00:24:00,41558.81,41489.5,41478.07,41478.48,59.39
2024-01-02 00:24:15,41477.77,41393.49,41377.19,41391.76,156.95
2024-01-02 00:24:30,41392.56,41578.44,41564.79,41570.29,148.15
2024-01-02 00:24:45,41568.35,41422.83,41417.68,41421.1,239.19
2024-01-02 00:25:00,41423.15,41370.12,41358.07,41367.22,92.64
2024-01-02 00:25:15,41368.81,41352.97,41346.2,41352.56,97.29
2024-01-02 00:25:30,41353.6,41255.8,41229.1,41242.37,243.58
2024-01-02 00:25:45,41241.65,41233.03,41225.66,41226.99,133.26
2024-01-02 00:26:00,41224.95,41348.06,41321.59,41331.53,147.14
2024-01-02 00:26:15,41332.37,41346.65,41339.92,41345.17,108.64
2024-01-02 00:26:30,41343.3,41398.87,41393.15,41397.26,163.52
2024-01-02 00:26:45,41396.46,41456.05,41432.78,41443.65,121.1
2024-01-02 00:27:00,41444.1,41453.2,41439.58,41445.75,128.67
2024-01-02 00:27:15,41448.78,41491.48,41458.4,41472.24,87.89
2024-01-02 00:27:30,41475.18,41517.27,41506.75,41511.42,107.8
2024-01-02 00:27:45,41515.02,41354.03,41345.22,41347.62,135.36
2024-01-02 00:28:00,41348.24,41344.64,41339.42,41340.31,106.1
2024-01-02 00:28:15,41344.59,41294.45,41285.7,41294.22,143.18
2024-01-02 00:28:30,41295.66,41361.91,41347.39,41356.35,113.82
2024-01-02 00:28:45,41356.43,41468.06,41459.28,41463.67,125.18
2024-01-02 00:29:00,41463.05,41581.66,41571.31,41571.78,124.63
2024-01-02 00:29:15,41570.39,41453.2,41444.83,41449.23,141.12
2024-01-02 00:29:30,41449.91,41450.61,41439.82,41450.02,99.41
2024-01-02 00:29:45,41448.09,41354.44,41344.62,41345.11,77.71
2024-01-02 00:30:00,41347.06,41312.29,41295.8,41299.39,77.03
2024-01-02 00:30:15,41300.91,41219.73,41208.11,41214.29,128.27
2024-01-02 00:30:30,41215.39,41241.75,41220.0,41231.25,153.28
2024-01-02 00:30:45,41230.46,41281.95,41265.14,41271.13,122.82
2024-01-02 00:31:00,41270.38,41378.72,41371.71,41373.79,129.77
2024-01-02 00:31:15,41375.63,41413.58,41410.55,41412.22,145.78
2024-01-02 00:31:30,41411.89,41493.54,41488.19,41490.64,113.93
2024-01-02 00:31:45,41489.52,41465.31,41454.91,41459.01,86.71
2024-01-02 00:32:00,41455.57,41527.19,41512.44,41521.98,71.92
2024-01-02 00:32:15,41521.42,41629.3,41617.91,41624.18,87.69
2024-01-02 00:32:30,41625.82,41581.68,41575.35,41578.73,159.04
2024-01-02 00:32:45,41578.55,41472.61,41457.79,41462.4,129.69
2024-01-02 00:33:00,41461.37,41334.24,41323.49,41330.85,92.22
2024-01-02 00:33:15,41329.62,41194.02,41174.32,41186.19,140.52
2024-01-02 00:33:30,41184.03,41239.08,41237.32,41238.37,79.67
2024-01-02 00:33:45,41238.35,41344.5,41330.57,41342.99,158.46
2024-01-02 00:34:00,41343.39,41350.85,41337.78,41342.19,97.7
2024-01-02 00:34:15,41341.02,41243.29,41235.82,41242.82,71.21
2024-01-02 00:34:30,41246.54,41322.19,41314.37,41315.23,92.33
2024-01-02 00:34:45,41316.01,41240.85,41235.54,41240.79,106.73
2024-01-02 00:35:00,41241.97,41352.64,41332.5,41339.42,99.41
2024-01-02 00:35:15,41339.19,41369.39,41366.43,41368.36,98.99
2024-01-02 00:35:30,41365.48,41379.0,41360.9,41367.57,147.44
2024-01-02 00:35:45,41363.05,41381.64,41373.97,41380.85,101.11
2024-01-02 00:36:00,41382.46,41315.37,41308.7,41315.27,91.43
2024-01-02 00:36:15,41317.04,41328.72,41319.52,41322.19,108.28
2024-01-02 00:36:30,41321.79,41349.1,41340.57,41346.19,136.15
2024-01-02 00:36:45,41344.75,41400.44,41391.43,41397.64,109.2
2024-01-02 00:37:00,41399.6,41504.81,41484.1,41497.73,150.42
2024-01-02 00:37:15,41498.89,41504.64,41490.79,41493.01,69.58
2024-01-02 00:37:30,41492.43,41402.49,41396.47,41399.19,113.43
2024-01-02 00:37:45,41396.96,41448.69,41439.7,41445.76,140.6
2024-01-02 00:38:00,41447.73,41550.06,41542.73,41544.8,67.72
2024-01-02 00:38:15,41542.63,41514.59,41508.6,41513.22,66.33
2024-01-02 00:38:30,41515.71,41556.07,41546.57,41550.82,127.25
2024-01-02 00:38:45,41552.93,41610.86,41585.83,41608.41,75.54
2024-01-02 00:39:00,41607.86,41601.51,41598.55,41600.44,186.82
2024-01-02 00:39:15,41601.98,41599.47,41593.84,41597.06,104.29
2024-01-02 00:39:30,41600.25,41724.65,41704.72,41722.79,75.15
2024-01-02 00:39:45,41725.16,41754.12,41736.99,41738.48,184.14
2024-01-02 00:40:00,41740.26,41835.44,41809.57,41828.66,133.55
2024-01-02 00:40:15,41828.23,41848.17,41829.36,41839.72,73.51
2024-01-02 00:40:30,41839.41,41920.2,41914.93,41918.7,104.85
2024-01-02 00:40:45,41922.2,41919.78,41904.01,41908.41,86.0
2024-01-02 00:41:00,41909.19,42024.27,42019.41,42021.37,108.82
